192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /static/css/mezzanine.css HTTP/1.1" 200 3007 "http://blog.sgiri.com/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /static/css/bootstrap-theme.css HTTP/1.1" 200 2661 "http://blog.sgiri.com/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /static/js/bootstrap-extras.js HTTP/1.1" 200 1200 "http://blog.sgiri.com/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /static/js/bootstrap.js HTTP/1.1" 200 12751 "http://blog.sgiri.com/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /static/mezzanine/js/jquery-1.8.3.min.js HTTP/1.1" 200 33786 "http://blog.sgiri.com/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /media/uploads/blog/.thumbnails/chickenbiriyani_89035_16x9.jpg/chickenbiriyani_89035_16x9-90x90.jpg HTTP/1.1" 200 17892 "http://blog.sgiri.com/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /media/uploads/blog/.thumbnails/chickenbiriyani_89035_16x9.jpg/chickenbiriyani_89035_16x9-24x24.jpg HTTP/1.1" 200 11074 "http://blog.sgiri.com/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:12:40 -0400] "GET /static/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23593 "http://blog.sgiri.com/static/css/bootstrap.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
::1 - - [26/Aug/2017:10:12:48 -0400] "OPTIONS * HTTP/1.0" 200 128 "-" "Apache/2.4.10 (Raspbian) mod_wsgi/4.3.0 Python/2.7.9 (internal dummy connection)"
::1 - - [26/Aug/2017:10:12:49 -0400] "OPTIONS * HTTP/1.0" 200 128 "-" "Apache/2.4.10 (Raspbian) mod_wsgi/4.3.0 Python/2.7.9 (internal dummy connection)"
::1 - - [26/Aug/2017:10:12:50 -0400] "OPTIONS * HTTP/1.0" 200 128 "-" "Apache/2.4.10 (Raspbian) mod_wsgi/4.3.0 Python/2.7.9 (internal dummy connection)"
192.168.1.181 - - [26/Aug/2017:10:13:02 -0400] "GET / HTTP/1.1" 302 269 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.181 - - [26/Aug/2017:10:13:06 -0400] "GET /blog/ HTTP/1.1" 200 2300 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.181 - - [26/Aug/2017:10:15:11 -0400] "GET /blog/ HTTP/1.1" 200 2301 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:16:51 -0400] "GET / HTTP/1.1" 302 269 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.1 - - [26/Aug/2017:10:16:55 -0400] "GET /blog/ HTTP/1.1" 200 2300 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.181 - - [26/Aug/2017:10:17:06 -0400] "GET / HTTP/1.1" 302 269 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.181 - - [26/Aug/2017:10:17:10 -0400] "GET /blog/ HTTP/1.1" 200 2300 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.181 - - [26/Aug/2017:10:17:10 -0400] "GET /static/css/mezzanine.css HTTP/1.1" 200 3007 "http://192.168.1.189:8081/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
192.168.1.181 - - [26/Aug/2017:10:17:10 -0400] "GET /static/css/bootstrap.css HTTP/1.1" 200 19857 "http://192.168.1.189:8081/blog/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
